Relative Pressure	Indoor Temperature	Indoor Humidity	Outdoor Temperature	Outdoor Humidity	Dewpoint	Windchill	Wind Speed	Wind Direction	Rain Total	Time	Date
[hPa]	[°C]	[%]	[°C]	[%]	[°C]	[°C]	[km/h]		[mm]
1009,9	29,8	55	29,6	60	21,0	29,6	0,0	NNW	16,0	09:52	27.07.2012
1009,2	31,4	47	36,1	41	20,8	36,1	1,8	WSW	16,0	15:52	27.07.2012
1009,1	31,9	35	30,1	36	13,4	30,1	3,9	WNW	16,0	21:52	27.07.2012
1009,3	31,4	33	29,5	33	11,5	29,5	3,2	WSW	16,0	03:52	28.07.2012
1009,9	31,4	38	31,2	40	16,0	31,2	0,0	NW	16,0	09:52	28.07.2012
1010,2	32,7	40	36,1	36	18,7	36,1	5,7	NE	16,0	15:52	28.07.2012
1010,5	32,8	31	31,6	31	12,4	31,2	16,5	NNE	16,0	21:52	28.07.2012
1010,8	32,7	33	30,3	34	12,7	30,3	2,1	NW	16,0	03:52	29.07.2012
1011,6	32,2	37	31,9	38	15,8	31,9	2,8	WSW	16,0	09:52	29.07.2012
1011,7	34,1	32	37,9	28	16,2	37,9	3,9	SW	16,0	15:52	29.07.2012
1011,9	34,3	28	33,1	28	12,1	33,1	6,4	E	16,0	21:52	29.07.2012
1011,8	33,6	29	30,8	32	12,2	30,8	0,0	N	16,0	03:52	30.07.2012
1011,7	32,2	33	32,1	32	13,3	32,1	1,8	ESE	16,0	09:52	30.07.2012
1010,4	34,7	30	39,9	24	15,5	39,9	0,0	SSE	16,0	15:52	30.07.2012
1010,3	34,3	31	32,6	30	12,8	32,6	2,1	NNE	16,0	21:52	30.07.2012
1010,6	31,9	34	27,4	40	12,6	27,4	0,0	NNW	16,0	03:52	31.07.2012
1011,9	31,8	42	30,9	43	16,9	30,9	2,8	N	16,0	09:52	31.07.2012
1011,3	33,1	37	36,5	34	18,1	36,5	1,8	NNW	16,0	15:52	31.07.2012
1010,7	32,4	38	30,5	41	15,7	30,1	11,1	N	16,0	21:52	31.07.2012
1011,1	31,6	42	28,2	47	15,8	28,2	5,0	NNE	16,0	03:52	01.08.2012
1012,0	30,2	41	28,6	44	15,1	28,6	4,6	N	16,0	09:52	01.08.2012
1013,0	30,6	43	33,3	39	17,5	33,3	5,7	N	16,0	15:52	01.08.2012
1013,4	30,4	29	29,0	30	9,7	28,2	13,3	NNE	16,0	21:52	01.08.2012
1013,6	29,9	36	26,3	42	12,3	26,3	3,2	NW	16,0	03:52	02.08.2012
1014,7	29,3	46	28,3	50	16,9	28,3	3,6	NNW	16,0	09:52	02.08.2012
1014,8	30,5	35	33,9	33	15,4	33,9	0,0	S	16,0	15:52	02.08.2012
1015,1	31,0	41	28,4	50	17,0	28,4	0,0	W	16,0	21:52	02.08.2012
1014,6	30,4	42	23,7	55	14,1	23,7	1,8	NNE	16,0	03:52	03.08.2012
1015,1	29,5	41	27,1	46	14,5	27,1	1,8	SSW	16,0	09:52	03.08.2012
1014,8	29,8	42	36,0	31	16,2	36,0	0,0	WNW	16,0	15:52	03.08.2012
1014,8	30,6	42	29,9	35	12,8	29,9	0,0	N	16,0	21:52	03.08.2012
1014,7	30,3	43	24,3	55	14,7	24,3	0,0	NNW	16,0	03:52	04.08.2012
1014,8	29,5	43	27,1	51	16,1	27,1	0,0	ESE	16,0	09:52	04.08.2012
1015,0	29,9	44	35,9	30	15,6	35,9	3,9	SE	16,0	15:52	04.08.2012
1014,6	30,8	43	30,2	36	13,5	30,2	2,5	WNW	16,0	21:52	04.08.2012
1014,7	30,5	44	25,4	58	16,5	25,4	0,0	NNW	16,0	03:52	05.08.2012
1015,4	29,7	44	27,6	49	15,9	27,6	1,4	S	16,0	09:52	05.08.2012
1015,8	31,7	43	37,6	31	17,6	37,6	5,0	ESE	16,0	15:52	05.08.2012
1015,7	34,4	34	30,9	35	13,6	30,9	0,0	WSW	16,0	21:52	05.08.2012
1016,2	31,2	38	27,6	35	10,7	27,6	0,0	WSW	16,0	03:52	06.08.2012
1016,8	30,7	40	31,3	35	14,0	31,3	3,2	NNW	16,0	09:52	06.08.2012
1016,3	31,3	42	39,3	25	15,6	39,3	0,0	N	16,0	15:52	06.08.2012
1015,4	32,2	40	32,0	32	13,2	32,0	2,1	NNE	16,0	21:52	06.08.2012
1015,7	32,1	38	30,4	33	12,3	30,4	0,0	N	16,0	03:52	07.08.2012
1015,6	31,8	38	32,5	32	13,7	32,5	3,9	N	16,0	09:52	07.08.2012
1015,2	32,2	40	39,1	26	16,1	39,1	0,0	E	16,0	15:52	07.08.2012
1014,7	33,0	39	32,9	28	12,0	32,9	5,4	SSW	16,0	21:52	07.08.2012
1014,6	32,8	36	31,3	28	10,6	31,3	3,6	WNW	16,0	03:52	08.08.2012
1015,3	32,3	37	32,6	31	13,3	32,6	0,0	WNW	16,0	09:52	08.08.2012
1015,6	34,7	30	38,9	24	14,7	38,9	0,0	N	16,0	15:52	08.08.2012
1014,8	34,4	28	32,7	27	11,2	32,7	0,0	N	16,0	21:52	08.08.2012
1015,0	32,5	31	28,7	33	10,8	28,7	0,0	W	16,0	03:52	09.08.2012
1015,5	32,1	35	31,0	37	14,6	31,0	2,8	NW	16,0	09:52	09.08.2012
1015,3	34,4	36	37,5	32	18,0	37,5	4,3	E	16,0	15:52	09.08.2012
1014,3	32,6	42	30,1	44	16,5	30,1	2,5	NNW	16,0	21:52	09.08.2012
1013,6	31,5	45	28,3	51	17,2	28,3	3,9	ESE	16,0	03:52	10.08.2012
1013,9	30,2	53	28,8	57	19,4	28,8	4,6	NNE	16,0	09:52	10.08.2012
1013,0	31,5	44	34,3	39	18,3	34,3	18,7	N	16,0	15:52	10.08.2012
1012,7	30,6	42	28,1	46	15,4	28,1	4,6	E	16,0	21:52	10.08.2012
1011,6	29,8	46	26,9	52	16,2	26,9	2,5	E	16,0	03:52	11.08.2012
1011,5	28,5	57	27,1	63	19,4	27,1	3,9	WNW	16,0	09:52	11.08.2012
1011,2	30,5	40	33,5	36	16,4	33,5	2,1	SSW	16,0	15:52	11.08.2012
1012,7	29,6	48	26,3	54	16,2	26,3	0,0	NNE	16,0	21:52	11.08.2012
1011,2	28,3	48	23,3	59	14,8	23,3	0,0	NNW	16,0	03:52	12.08.2012
1012,5	27,7	55	25,5	64	18,2	25,5	3,2	SE	16,0	09:52	12.08.2012
1012,6	28,6	51	30,5	48	18,2	30,5	0,0	N	16,0	15:52	12.08.2012
1013,8	29,0	54	26,4	59	17,7	26,4	0,0	E	16,0	21:52	12.08.2012
1014,3	27,8	56	23,5	66	16,8	23,5	2,1	WNW	16,0	03:52	13.08.2012
1015,2	27,1	61	25,0	69	18,9	25,0	0,0	ESE	16,0	09:52	13.08.2012
1014,7	28,5	52	30,2	47	17,6	30,2	3,2	S	16,0	15:52	13.08.2012
1014,7	28,5	53	26,2	58	17,3	26,2	0,0	NNW	16,0	21:52	13.08.2012
1015,0	27,8	53	23,4	63	15,9	23,4	0,0	NE	16,0	03:52	14.08.2012
1015,3	27,1	57	25,9	66	19,0	25,9	0,0	N	16,0	09:52	14.08.2012
1014,7	29,4	45	32,7	38	16,5	32,7	2,5	S	16,0	15:52	14.08.2012
1015,0	29,4	55	26,9	58	17,9	26,9	0,0	SW	16,0	21:52	14.08.2012
1014,8	28,1	51	22,9	64	15,7	22,9	0,0	NNE	16,0	03:52	15.08.2012
1014,5	27,8	54	27,3	59	18,6	27,3	1,4	N	16,0	09:52	15.08.2012
1014,2	29,9	40	35,9	32	16,6	35,9	0,0	ENE	16,0	15:52	15.08.2012
1014,4	30,1	45	28,5	45	15,4	28,5	0,0	WNW	16,0	21:52	15.08.2012
1014,1	28,4	52	23,5	62	15,8	23,5	0,0	NNW	16,0	03:52	16.08.2012
1014,3	27,8	50	26,6	55	16,8	26,6	0,0	SSE	16,0	09:52	16.08.2012
1014,6	30,2	38	36,2	29	15,3	36,2	0,0	N	16,0	15:52	16.08.2012
1014,1	30,8	44	29,3	43	15,4	29,3	0,0	ESE	16,0	21:52	16.08.2012
1014,6	29,0	48	23,9	58	15,1	23,9	0,0	NE	16,0	03:52	17.08.2012
1014,7	28,4	41	27,6	45	14,6	27,6	1,4	N	16,0	09:52	17.08.2012
1015,6	31,0	35	35,7	30	15,4	35,7	0,0	W	16,0	15:52	17.08.2012
1015,7	30,6	34	28,2	36	11,7	28,2	4,3	W	16,0	21:52	17.08.2012
1016,1	30,2	33	27,0	36	10,6	27,0	0,0	WNW	16,0	03:52	18.08.2012
1016,5	29,0	45	27,2	49	15,5	27,2	2,8	NNW	16,0	09:52	18.08.2012
1016,5	29,8	39	32,6	36	15,6	32,5	9,7	ENE	16,0	15:52	18.08.2012
1017,4	29,0	37	27,1	38	11,5	27,1	5,0	WNW	16,0	21:52	18.08.2012
1018,2	28,4	44	25,5	49	14,0	25,5	4,3	WNW	16,0	03:52	19.08.2012
1019,3	27,5	46	26,4	50	15,1	25,3	11,8	NNW	16,0	09:52	19.08.2012
1019,9	28,2	44	31,2	39	15,6	31,2	5,4	WSW	16,0	15:52	19.08.2012
1019,5	28,6	39	26,2	40	11,5	26,2	2,8	NNE	16,0	21:52	19.08.2012
1019,5	28,1	42	24,9	47	12,8	24,9	3,2	NNW	16,0	03:52	20.08.2012
1019,9	27,4	42	25,6	47	13,4	24,6	10,4	NW	16,0	09:52	20.08.2012
1018,9	28,0	41	30,3	36	13,6	29,7	13,6	NNE	16,0	15:52	20.08.2012
1018,5	28,3	39	26,1	40	11,4	26,1	5,7	N	16,0	21:52	20.08.2012
1017,4	27,8	42	24,8	49	13,3	24,8	3,2	W	16,0	03:52	21.08.2012
1018,1	27,3	43	26,1	48	14,2	26,1	0,0	NNE	16,0	09:52	21.08.2012
1017,5	28,2	46	32,1	39	16,4	31,9	14,0	ENE	16,0	15:52	21.08.2012
1017,0	28,8	42	26,4	44	13,1	26,4	1,8	SSE	16,0	21:52	21.08.2012
1016,4	28,6	41	25,9	43	12,3	25,9	2,1	NE	16,0	03:52	22.08.2012
1016,8	28,3	42	28,4	43	14,6	28,4	6,1	WNW	16,0	09:52	22.08.2012
1017,4	30,8	38	34,8	33	16,1	34,8	6,1	NNE	16,0	15:52	22.08.2012
1017,2	31,2	37	29,4	37	13,2	29,4	0,0	W	16,0	21:52	22.08.2012
1016,9	31,2	33	28,6	35	11,6	28,6	1,4	NNW	16,0	03:52	23.08.2012
1016,7	30,4	37	29,6	39	14,2	29,6	3,2	NW	16,0	09:52	23.08.2012
1016,3	33,5	31	37,5	26	14,7	37,5	3,9	WSW	16,0	15:52	23.08.2012
1015,4	32,8	33	31,1	32	12,5	31,1	0,0	ENE	16,0	21:52	23.08.2012
1014,5	32,0	31	28,9	32	10,5	28,9	0,0	N	16,0	03:52	24.08.2012
1014,4	31,2	29	31,5	30	11,8	31,5	4,6	N	16,0	09:52	24.08.2012
1015,1	34,2	26	38,3	22	12,8	38,3	8,6	ESE	16,0	15:52	24.08.2012
1014,3	33,5	31	30,3	33	12,2	30,3	4,6	NNE	16,0	21:52	24.08.2012
1014,5	32,5	29	28,5	33	10,7	28,5	0,0	ENE	16,0	03:52	25.08.2012
1014,0	32,0	27	31,3	28	10,6	31,3	2,5	NNW	16,0	09:52	25.08.2012
1014,0	33,4	26	37,5	23	12,9	37,5	3,9	SSW	16,0	15:52	25.08.2012
1013,2	32,8	28	30,9	28	10,3	30,9	2,1	NNW	16,0	21:52	25.08.2012
1012,4	31,1	27	25,8	31	7,4	25,8	1,4	ENE	16,0	03:52	26.08.2012
1012,1	29,6	34	27,9	36	11,4	27,9	3,2	S	16,0	09:52	26.08.2012
1011,2	32,4	34	37,1	29	16,1	37,1	0,0	SW	16,0	15:52	26.08.2012
1010,6	31,9	51	30,4	49	18,5	30,4	4,3	N	16,0	21:52	26.08.2012
1009,4	29,4	50	24,3	62	16,5	24,3	0,0	NW	16,0	03:52	27.08.2012
1009,2	28,8	48	27,0	55	17,2	27,0	0,0	NNE	16,0	09:52	27.08.2012
1008,7	31,6	34	38,3	25	14,8	38,3	3,6	SSE	16,0	15:52	27.08.2012
1010,0	31,4	51	29,9	51	18,7	29,9	2,1	NW	16,0	21:52	27.08.2012
1012,1	29,9	35	26,3	41	12,0	26,3	4,3	NE	16,0	03:52	28.08.2012
1015,4	27,5	38	25,5	43	12,0	25,5	6,4	ENE	16,0	09:52	28.08.2012
1018,1	28,8	41	31,4	36	14,5	31,4	3,6	N	16,0	15:52	28.08.2012
1019,5	29,0	44	24,8	51	14,0	24,8	0,0	NNW	16,0	21:52	28.08.2012
1019,3	28,2	41	22,1	54	12,3	22,1	0,0	NNE	16,0	03:52	29.08.2012
1020,1	27,4	46	24,8	56	15,4	24,8	3,6	NNE	16,0	09:52	29.08.2012
1019,7	27,8	37	31,5	29	11,3	31,1	14,4	NNE	16,0	15:52	29.08.2012
1018,8	28,1	32	24,8	32	7,0	24,8	0,0	NNE	16,0	21:52	29.08.2012
1018,6	27,4	37	23,1	44	10,2	23,1	3,6	N	16,0	03:52	30.08.2012
1018,0	26,7	42	24,5	49	13,1	24,5	6,1	NNE	16,0	09:52	30.08.2012
1016,8	27,5	36	32,6	27	11,2	32,5	9,7	NE	16,0	15:52	30.08.2012
1016,3	27,9	23	26,1	16	-1,6	25,5	8,2	N	16,0	21:52	30.08.2012
1015,9	27,4	31	24,4	34	7,5	21,2	29,1	N	16,0	03:52	31.08.2012
1015,8	26,8	36	25,5	39	10,5	25,0	7,5	NNE	16,0	09:52	31.08.2012
1016,3	28,6	38	31,9	31	12,7	31,7	9,7	NE	16,0	15:52	31.08.2012
1016,4	28,5	34	25,4	36	9,2	25,4	3,2	NW	16,0	21:52	31.08.2012
1016,1	28,1	37	23,9	43	10,5	23,9	1,4	NE	16,0	03:52	01.09.2012
1016,8	27,5	41	25,6	44	12,4	25,0	8,2	ENE	16,0	09:52	01.09.2012
1017,5	28,6	47	31,6	40	16,3	31,6	6,4	W	16,0	15:52	01.09.2012
1017,9	28,4	46	25,4	50	14,2	25,4	1,4	NE	16,0	21:52	01.09.2012
1018,4	28,0	46	23,7	56	14,4	22,6	9,7	N	16,0	03:52	02.09.2012
1019,4	27,0	49	24,0	58	15,2	24,0	4,6	WNW	16,0	09:52	02.09.2012
1020,0	27,5	50	30,3	44	16,7	30,0	9,3	WNW	16,0	15:52	02.09.2012
1018,9	27,4	47	23,9	53	13,7	23,9	6,1	E	16,0	21:52	02.09.2012
1018,8	26,9	48	23,1	57	14,1	23,1	0,0	NNE	16,0	03:52	03.09.2012
1017,4	26,4	52	23,8	61	15,8	22,9	8,6	SSW	16,0	09:52	03.09.2012
1017,1	27,5	49	30,8	42	16,4	30,8	1,0	S	16,0	15:52	03.09.2012
1016,0	27,6	47	22,9	57	13,9	22,9	4,3	WSW	16,0	21:52	03.09.2012
1016,2	26,8	43	23,0	51	12,3	23,0	3,6	N	16,0	03:52	04.09.2012
1015,8	26,2	47	24,0	54	14,1	24,0	2,5	SSE	16,0	09:52	04.09.2012
1015,6	26,8	50	31,9	41	17,0	31,9	3,2	SE	16,0	15:52	04.09.2012
1016,0	27,5	44	24,9	46	12,5	24,9	0,0	NW	16,0	21:52	04.09.2012
1015,9	26,8	48	21,3	61	13,5	21,3	0,0	NNW	16,0	03:52	05.09.2012
1015,6	26,1	47	25,3	52	14,7	25,3	0,0	NE	16,0	09:52	05.09.2012
1015,8	27,9	47	33,0	38	16,8	33,0	2,8	E	16,0	15:52	05.09.2012
1015,6	27,7	57	25,4	60	17,1	25,4	0,0	SW	16,0	21:52	05.09.2012
1014,6	26,7	59	22,7	70	16,9	22,7	0,0	N	16,0	03:52	06.09.2012
1014,7	26,2	58	24,9	67	18,3	24,9	0,0	NNW	16,0	09:52	06.09.2012
1014,6	28,0	56	30,2	50	18,6	30,2	3,6	SE	16,0	15:52	06.09.2012
1014,7	28,0	57	25,9	60	17,5	25,9	0,0	NW	16,0	21:52	06.09.2012
1014,1	27,3	57	23,6	68	17,3	23,6	4,3	E	16,0	03:52	07.09.2012
1016,2	26,8	56	25,4	64	18,1	25,4	0,0	SE	16,0	09:52	07.09.2012
1017,0	28,6	44	32,4	39	16,7	32,4	3,2	NNE	16,0	15:52	07.09.2012
1016,8	27,8	40	25,7	43	12,2	25,1	7,9	NNW	16,0	21:52	07.09.2012
1016,8	27,6	47	23,6	55	14,0	23,6	6,4	N	16,0	03:52	08.09.2012
1017,0	26,6	46	24,4	51	13,6	24,4	0,0	NNE	16,0	09:52	08.09.2012
1017,1	27,6	41	30,9	34	13,2	30,9	0,0	SE	16,0	15:52	08.09.2012
1016,5	27,7	40	24,8	43	11,4	23,1	14,4	W	16,0	21:52	08.09.2012
1016,5	27,1	43	22,9	50	11,9	22,3	7,5	N	16,0	03:52	09.09.2012
1016,3	26,4	42	24,8	45	12,0	24,8	5,4	NNE	16,0	09:52	09.09.2012
1016,8	27,7	36	32,9	27	11,4	32,8	16,2	NW	16,0	15:52	09.09.2012
1017,2	28,0	33	25,9	33	8,4	25,9	0,0	N	16,0	21:52	09.09.2012
1018,0	27,6	37	24,1	41	10,0	24,1	3,2	NE	16,0	03:52	10.09.2012
1019,1	26,9	43	24,9	48	13,1	24,9	5,7	NNW	16,0	09:52	10.09.2012
1019,8	27,6	42	31,2	35	13,9	31,0	7,5	NNE	16,0	15:52	10.09.2012
1018,7	27,6	40	24,1	44	11,1	23,5	7,5	ENE	16,0	21:52	10.09.2012
1018,7	26,7	42	22,2	50	11,3	21,3	8,2	NNE	16,0	03:52	11.09.2012
1018,0	25,6	45	22,9	52	12,5	22,9	6,1	NNE	16,0	09:52	11.09.2012
1017,2	26,8	47	30,3	42	15,9	29,9	10,8	NNW	16,0	15:52	11.09.2012
1016,8	26,6	49	22,4	57	13,4	21,5	8,2	NNW	16,0	21:52	11.09.2012
1016,3	26,0	49	21,3	60	13,2	21,3	1,0	N	16,0	03:52	12.09.2012
1016,0	25,0	52	21,9	63	14,5	21,9	6,1	N	16,0	09:52	12.09.2012
1014,4	25,6	52	27,1	50	15,8	27,1	2,8	ESE	16,0	15:52	12.09.2012
1014,3	25,9	53	23,1	59	14,6	23,1	0,0	E	16,0	21:52	12.09.2012
1012,9	25,7	53	20,1	70	14,4	20,1	0,0	NNW	16,0	03:52	13.09.2012
1012,3	25,1	61	22,9	73	17,8	22,9	0,0	E	16,0	09:52	13.09.2012
1012,0	26,3	61	28,3	56	18,7	28,3	0,0	SSW	16,0	15:52	13.09.2012
1011,7	26,7	64	23,8	75	19,1	23,8	0,0	E	16,0	21:52	13.09.2012
1012,6	26,3	66	22,6	81	19,1	22,6	2,5	S	16,0	03:52	14.09.2012
1015,6	26,0	67	24,3	76	19,8	24,3	3,2	WSW	16,0	09:52	14.09.2012
1014,8	26,9	60	27,1	61	18,9	27,1	0,0	ESE	16,0	15:52	14.09.2012
1014,3	27,2	55	25,0	62	17,2	25,0	0,0	NW	16,0	21:52	14.09.2012
1012,4	26,6	63	21,9	78	17,9	21,9	0,0	S	16,0	03:52	15.09.2012
1013,3	26,0	60	24,4	70	18,6	24,4	0,0	ESE	16,0	09:52	15.09.2012
1012,7	27,6	57	31,9	48	19,5	31,9	1,8	NNW	16,0	15:52	15.09.2012
1012,9	27,4	49	24,9	54	14,9	24,9	0,0	W	16,0	21:52	15.09.2012
1013,1	26,8	49	22,3	59	13,9	22,3	0,0	NE	16,0	03:52	16.09.2012
1011,7	26,1	52	24,3	59	15,8	24,3	1,8	NE	16,0	09:52	16.09.2012
1011,1	27,0	52	27,8	50	16,4	27,8	5,0	NNE	16,0	15:52	16.09.2012
1011,6	27,0	50	22,7	58	14,0	22,7	0,0	SSW	16,0	21:52	16.09.2012
1011,8	26,2	50	20,2	64	13,1	20,2	0,0	NNW	16,0	03:52	17.09.2012
1012,8	25,2	54	22,4	65	15,5	22,4	1,4	W	16,0	09:52	17.09.2012
1013,8	26,0	53	27,3	51	16,3	26,5	10,4	SSW	16,0	15:52	17.09.2012
1015,8	26,3	60	21,4	77	17,2	21,4	0,0	ENE	16,0	21:52	17.09.2012
1015,8	25,5	59	19,6	78	15,6	19,6	0,0	NNW	16,0	03:52	18.09.2012
1016,0	24,7	59	21,3	79	17,5	21,3	0,0	ENE	16,0	09:52	18.09.2012
1015,1	25,1	57	30,2	46	17,3	29,9	8,6	SW	16,0	15:52	18.09.2012
1015,8	25,4	61	22,4	70	16,6	22,4	0,0	NNE	16,0	21:52	18.09.2012
1015,3	25,1	60	21,1	73	16,0	21,1	0,0	S	16,0	03:52	19.09.2012
1015,1	24,6	59	23,0	70	17,2	23,0	2,1	NNW	16,0	09:52	19.09.2012
1014,9	25,4	58	30,9	43	16,9	30,9	0,0	SE	16,0	15:52	19.09.2012
1015,4	26,0	57	23,4	63	15,9	23,4	0,0	NNE	16,0	21:52	19.09.2012
1014,9	25,5	59	20,5	74	15,7	20,5	0,0	ENE	16,0	03:52	20.09.2012
1014,7	24,8	62	22,5	77	18,2	22,5	0,0	E	16,0	09:52	20.09.2012
1014,2	25,6	55	30,2	43	16,2	30,2	3,9	SSE	16,0	15:52	20.09.2012
1014,7	26,1	63	23,6	71	18,0	23,6	0,0	SE	16,0	21:52	20.09.2012
1015,8	25,7	59	21,5	71	16,0	21,5	0,0	NNE	16,0	03:52	21.09.2012
1016,8	24,7	54	21,4	64	14,3	21,4	0,0	W	16,0	09:52	21.09.2012
1017,5	25,2	52	31,3	38	15,3	31,3	0,0	ENE	16,0	15:52	21.09.2012
1018,7	25,6	51	22,1	56	12,9	22,1	0,0	NNW	16,0	21:52	21.09.2012
1019,6	24,7	48	19,0	59	10,8	19,0	4,3	N	16,0	03:52	22.09.2012
1019,9	23,6	44	20,5	50	9,7	20,5	3,2	NNE	16,0	09:52	22.09.2012
1019,7	24,4	46	28,1	36	11,6	27,6	9,0	SSW	16,0	15:52	22.09.2012
1020,2	24,8	46	21,0	51	10,5	21,0	0,0	NNE	16,0	21:52	22.09.2012
1020,0	24,0	50	17,6	66	11,1	17,6	0,0	NNW	16,0	03:52	23.09.2012
1021,3	23,0	54	19,8	71	14,4	19,8	5,7	ENE	16,0	09:52	23.09.2012
1020,5	23,7	50	32,4	34	14,5	32,4	0,0	N	16,0	15:52	23.09.2012
1019,8	24,5	46	22,4	44	9,5	22,4	0,0	ESE	16,0	21:52	23.09.2012
1019,1	23,7	45	17,3	57	8,7	17,3	0,0	NNE	16,0	03:52	24.09.2012
1018,6	22,7	38	20,1	42	6,8	20,1	0,0	NE	16,0	09:52	24.09.2012
1016,9	24,0	49	30,3	37	14,0	30,0	8,2	SSE	16,0	15:52	24.09.2012
1015,9	24,8	50	23,4	54	13,5	23,4	5,7	NW	16,0	21:52	24.09.2012
1014,3	24,4	54	20,1	68	14,0	20,1	0,0	N	16,0	03:52	25.09.2012
1014,2	23,8	56	22,2	71	16,7	22,2	0,0	ESE	16,0	09:52	25.09.2012
1014,1	25,2	63	31,4	50	19,7	31,3	7,5	SE	16,0	15:52	25.09.2012
1014,7	25,8	55	24,3	54	14,4	24,3	0,0	NNE	16,0	21:52	25.09.2012
1015,0	25,2	54	20,9	66	14,3	20,9	5,0	NW	16,0	03:52	26.09.2012
1016,6	24,7	59	22,9	72	17,6	22,9	0,0	ENE	16,0	09:52	26.09.2012
1016,0	25,8	54	37,4	32	17,9	37,4	6,4	W	16,0	15:52	26.09.2012
1017,5	26,8	51	26,8	42	12,8	26,8	0,0	N	16,0	21:52	26.09.2012
1017,9	26,3	51	22,5	59	14,1	22,5	0,0	NNE	16,0	03:52	27.09.2012
1018,4	25,5	53	23,6	60	15,4	23,6	0,0	N	16,0	09:52	27.09.2012
1018,1	27,1	52	33,6	38	17,3	33,6	7,2	SSE	16,0	15:52	27.09.2012
1018,7	27,6	50	26,5	48	14,6	26,5	3,9	E	16,0	21:52	27.09.2012
1018,7	26,8	48	22,3	55	12,8	22,3	0,0	NNW	16,0	03:52	28.09.2012
1018,5	26,4	47	26,6	46	14,0	26,6	6,1	NNW	16,0	09:52	28.09.2012
1017,5	27,4	47	36,1	30	15,8	36,1	3,2	WSW	16,0	15:52	28.09.2012
1019,1	28,0	40	26,6	34	9,4	26,6	0,0	W	16,0	21:52	28.09.2012
1017,9	27,8	38	26,7	34	9,5	26,7	3,2	NW	16,0	03:52	29.09.2012
1018,2	27,4	39	27,6	35	10,7	27,6	6,4	SSW	16,0	09:52	29.09.2012
1018,2	28,4	34	36,4	20	9,8	36,4	14,4	N	16,0	15:52	29.09.2012
1018,3	28,6	35	26,1	32	8,1	26,1	2,1	N	16,0	21:52	29.09.2012
1018,6	28,2	36	25,9	37	10,1	25,2	8,6	N	16,0	03:52	30.09.2012
1019,2	27,6	38	26,8	38	11,3	26,8	3,9	NNE	16,0	09:52	30.09.2012
1018,6	28,4	44	35,3	32	16,1	35,3	2,8	NE	16,0	15:52	30.09.2012
1018,9	28,4	40	25,0	43	11,5	25,0	1,8	ESE	16,0	21:52	30.09.2012
1019,6	27,7	37	24,9	38	9,6	24,9	0,0	SE	16,0	03:52	01.10.2012
1020,0	26,8	41	24,5	48	12,8	24,5	0,0	SE	16,0	09:52	01.10.2012
1019,4	27,6	41	35,9	29	15,1	35,9	0,0	W	16,0	15:52	01.10.2012
1020,8	27,9	44	24,6	48	12,8	24,6	2,8	ESE	16,0	21:52	01.10.2012
1020,6	27,0	48	20,7	62	13,1	20,7	0,0	NNW	16,0	03:52	02.10.2012
1020,3	25,8	48	21,4	63	14,0	21,4	0,0	ENE	16,0	09:52	02.10.2012
1018,5	26,6	51	30,6	44	16,9	30,6	0,0	SW	16,0	15:52	02.10.2012
1018,2	26,8	54	23,9	60	15,6	23,9	0,0	NNW	16,0	21:52	02.10.2012
1017,3	26,3	55	21,1	71	15,6	21,1	0,0	N	16,0	03:52	03.10.2012
1016,6	25,4	56	22,7	69	16,7	22,7	0,0	NNE	16,0	09:52	03.10.2012
1015,9	26,6	51	33,6	37	16,9	33,6	0,0	SSE	16,0	15:52	03.10.2012
1015,8	26,8	57	24,4	63	16,9	24,4	0,0	WNW	16,0	21:52	03.10.2012
1015,1	26,2	55	22,4	66	15,7	22,4	0,0	NW	16,0	03:52	04.10.2012
1015,6	25,4	55	21,8	69	15,8	21,8	0,0	N	16,0	09:52	04.10.2012
1015,2	25,6	50	27,6	43	13,9	27,6	0,0	SE	16,0	15:52	04.10.2012
1016,0	25,8	53	23,0	58	14,3	23,0	0,0	SSE	16,0	21:52	04.10.2012
1016,7	25,2	54	19,9	69	14,0	19,9	0,0	N	16,0	03:52	05.10.2012
1017,9	24,5	56	20,9	72	15,6	20,9	0,0	SW	16,0	09:52	05.10.2012
1018,2	25,3	54	34,3	37	17,5	34,3	2,1	NE	16,0	15:52	05.10.2012
1019,9	25,7	55	22,5	62	14,8	22,5	2,1	NNW	16,0	21:52	05.10.2012
1020,5	25,2	47	21,7	53	11,7	21,7	0,0	NNW	16,0	03:52	06.10.2012
1020,8	24,6	51	22,9	57	13,9	22,9	6,1	E	16,0	09:52	06.10.2012
1020,3	25,5	54	32,9	40	17,5	32,9	2,8	N	16,0	15:52	06.10.2012
1020,3	25,7	47	23,1	49	11,8	23,1	2,8	NNE	16,0	21:52	06.10.2012
1019,4	25,1	40	21,1	43	8,0	21,1	0,0	NW	16,0	03:52	07.10.2012
1019,1	24,4	46	21,7	53	11,7	21,7	0,0	ESE	16,0	09:52	07.10.2012
1017,2	25,6	46	29,1	37	12,9	29,1	6,4	SSE	16,0	15:52	07.10.2012
1015,9	25,4	51	23,9	52	13,4	23,9	0,0	NW	16,0	20:52	07.10.2012
1014,2	24,7	53	19,6	66	13,0	19,6	0,0	N	16,0	02:52	08.10.2012
1013,4	24,1	57	21,1	69	15,2	21,1	0,0	E	16,0	08:52	08.10.2012
